date,AAPL,AMD,AMZN,BABA,BAC,BBY,GE,GM,GOOG,JPM,MA,META,PFE,RRC,SBUX,T,UAA,WMT,XOM
1990-01-16,0.2454168945550918,3.9375,,,4.091798305511475,0.136116474866867,10.81456470489502,,,3.222452402114868,,,0.9291645288467408,3.2802462577819824,,1.2412214279174805,,1.133762240409851,3.7215170860290527
1990-01-17,0.2339815497398376,3.8125,,,4.1155853271484375,0.136116474866867,10.77181911468506,,,3.2087416648864746,,,0.9291645288467408,3.2802462577819824,,1.2081220149993896,,1.1210590600967407,3.6635184288024902
1990-01-18,0.2278244793415069,3.8125,,,4.056112289428711,0.1333945095539093,10.878677368164062,,,3.1813154220581055,,,0.9442050457000732,3.2802462577819824,,1.2301874160766602,,1.1020046472549438,3.7118515968322754
1990-01-19,0.2410188168287277,3.75,,,4.210745811462402,0.1415615826845169,11.092405319213867,,,3.1676025390625,,,0.9425344467163086,3.2802462577819824,,1.2357040643692017,,1.1051799058914185,3.760181665420532
1990-01-22,0.2339815497398376,3.75,,,4.139378070831299,0.1388390809297561,10.750450134277344,,,3.07161545753479,,,0.927493929862976,3.2802462577819824,,1.1998467445373535,,1.0765976905822754,3.634519577026367
1990-01-23,0.2374996989965438,3.6875,,,4.222639560699463,0.1524506509304046,10.729077339172363,,,2.989340543746948,,,0.915795922279358,3.2802462577819824,,1.2081220149993896,,1.0765976905822754,3.6441891193389897
1990-01-24,0.2392589300870895,3.8125,,,4.175060749053955,0.1497287154197693,10.81456470489502,,,3.003051996231079,,,0.9241507053375244,3.2802462577819824,,1.2163968086242676,,1.0829497575759888,3.634519577026367
1990-01-25,0.2401393949985504,3.8125,,,4.1631669998168945,0.1524506509304046,10.600831985473633,,,2.97562575340271,,,0.9107823967933656,3.2802462577819824,,1.1777809858322144,,1.0638946294784546,3.557190418243408
1990-01-26,0.2304631620645523,3.6875,,,4.091798305511475,0.1497287154197693,10.686328887939451,,,2.9070639610290527,,,0.905768871307373,3.2802462577819824,,1.1667476892471311,,1.0702457427978516,3.6151912212371826
1990-01-29,0.2339815497398376,3.6875,,,4.044219017028809,0.1497287154197693,10.558088302612305,,,2.838501453399658,,,0.915795922279358,3.2802462577819824,,1.1639883518218994,,1.0765976905822754,3.634519577026367
1990-01-30,0.2392589300870895,3.625,,,3.8895866870880127,0.1470061987638473,10.558088302612305,,,2.7699382305145264,,,0.905768871307373,3.2802462577819824,,1.1529560089111328,,1.0670706033706665,3.634519577026367
1990-01-31,0.2392589300870895,3.625,,,3.996638536453247,0.1497287154197693,10.643582344055176,,,2.824787855148315,,,0.915795922279358,3.2802462577819824,,1.1667476892471311,,1.0829497575759888,3.634519577026367
1990-02-01,0.2366202175617218,3.625,,,3.937166452407837,0.1551732271909713,10.558088302612305,,,2.852212429046631,,,0.922480285167694,3.2802462577819824,,1.1860556602478027,,1.0702457427978516,3.634519577026367
1990-02-02,0.2410188168287277,3.5,,,4.079902172088623,0.1551732271909713,10.558088302612305,,,2.865925550460815,,,0.927493929862976,3.2802462577819824,,1.1998467445373535,,1.0670706033706665,3.702186346054077
1990-02-05,0.2462963163852691,3.5625,,,3.996638536453247,0.160617709159851,10.558088302612305,,,2.852212429046631,,,0.9338997602462769,3.2802462577819824,,1.2163968086242676,,1.0607181787490845,3.7118515968322754
1990-02-06,0.2445372194051742,3.5,,,3.94906234741211,0.160617709159851,10.600831985473633,,,2.838501453399658,,,0.9220992922782898,3.2802462577819824,,1.1832969188690186,,1.05754292011261,3.7001044750213623
1990-02-07,0.2339815497398376,3.6875,,,4.020427703857422,0.1578957289457321,10.7076997756958,,,2.852212429046631,,,0.9136705994606018,3.2802462577819824,,1.1915725469589231,,1.0861252546310425,3.758837938308716
1990-02-08,0.2322223633527755,3.6875,,,3.972852945327759,0.1687848269939422,10.77181911468506,,,2.852212429046631,,,0.9204135537147522,3.2802462577819824,,1.1474401950836182,,1.0797734260559082,3.7686245441436768
1990-02-09,0.2410188168287277,3.625,,,4.008533000946045,0.1687848269939422,10.81456470489502,,,2.838501453399658,,,0.903556227684021,3.2802462577819824,,1.169505953788757,,1.1083555221557615,3.77841591835022
1990-02-12,0.2392589300870895,3.5,,,4.008533000946045,0.1660621911287307,10.643582344055176,,,2.852212429046631,,,0.908613383769989,3.2802462577819824,,1.1584734916687012,,1.0893007516860962,3.690316677093506
1990-02-13,0.2427779585123062,3.5625,,,3.996638536453247,0.160617709159851,10.622211456298828,,,2.824787855148315,,,0.911985158920288,3.2802462577819824,,1.169505953788757,,1.0924769639968872,3.7001044750213623
1990-02-14,0.2410188168287277,3.5625,,,4.056112289428711,0.1660621911287307,10.643582344055176,,,2.893350124359131,,,0.9170421957969666,3.2802462577819824,,1.1750222444534302,,1.0924769639968872,3.680529117584229
1990-02-15,0.2410188168287277,3.5625,,,4.1631669998168945,0.1633403301239013,10.7076997756958,,,2.9619133472442627,,,0.9187284708023072,3.2802462577819824,,1.2026052474975586,,1.1051799058914185,3.79799222946167
1990-02-16,0.2382648736238479,3.625,,,4.25832462310791,0.160617709159851,10.600831985473633,,,2.97562575340271,,,0.8951277732849121,3.2802462577819824,,1.197088360786438,,1.0893007516860962,3.758837938308716
1990-02-20,0.2365001291036605,3.5625,,,4.198853492736816,0.1633403301239013,10.408482551574709,,,2.893350124359131,,,0.8765843510627747,3.2802462577819824,,1.169505953788757,,1.0607181787490845,3.709893703460694
1990-02-21,0.240029752254486,3.75,,,4.175060749053955,0.1633403301239013,10.344361305236816,,,2.8796377182006836,,,0.8597267866134644,3.2802462577819824,,1.1612317562103271,,1.05754292011261,3.729469537734986
1990-02-22,0.2329704761505127,3.875,,,4.222639560699463,0.1633403301239013,10.387109756469728,,,2.838501453399658,,,0.7990403771400452,3.2802462577819824,,1.1612317562103271,,1.0416640043258667,3.690316677093506
1990-02-23,0.2347353249788284,3.875,,,4.18695592880249,0.1633403301239013,10.344361305236816,,,2.7973642349243164,,,0.758583128452301,3.2802462577819824,,1.169505953788757,,1.0321364402770996,3.690316677093506
1990-02-26,0.240029752254486,4.0625,,,4.220527172088623,0.1633403301239013,10.472599029541016,,,2.852212429046631,,,0.7552109360694885,3.2802462577819824,,1.1832969188690186,,1.0638946294784546,3.77841591835022
1990-02-27,0.2365001291036605,4.3125,,,4.304457187652588,0.1687848269939422,10.600831985473633,,,2.7973642349243164,,,0.7973546385765076,3.2802462577819824,,1.2081220149993896,,1.0988280773162842,3.788201332092285
1990-02-28,0.240029752254486,4.125,,,4.268488883972168,0.1687848269939422,10.638734817504885,,,2.81107497215271,,,0.7956690788269043,3.2802462577819824,,1.2081220149993896,,1.1178829669952393,3.680529117584229
1990-03-01,0.2417952865362167,4.375,,,4.280478477478027,0.1742292642593383,10.617202758789062,,,2.7973642349243164,,,0.807469367980957,3.2802462577819824,,1.2357040643692017,,1.133762240409851,3.6413748264312744
1990-03-02,0.2382648736238479,4.5,,,4.412367343902588,0.1851189285516739,10.746419906616213,,,2.852212429046631,,,0.832755446434021,3.2802462577819824,,1.2632873058319092,,1.146465301513672,3.660951852798462
1990-03-05,0.2435602694749832,4.625,,,4.4003801345825195,0.1878408640623092,10.638734817504885,,,2.893350124359131,,,0.8007264733314514,3.2802462577819824,,1.2577704191207886,,1.1401140689849854,3.621796131134033
1990-03-06,0.2488544732332229,4.5625,,,4.364408016204834,0.1905634701251983,10.746419906616213,,,2.9207770824432373,,,0.8226405382156372,3.2802462577819824,,1.2715612649917605,,1.162344217300415,3.690316677093506
1990-03-07,0.2497369796037674,4.5,,,4.352419376373291,0.2041750103235244,10.789491653442385,,,2.9344892501831055,,,0.819269061088562,3.2802462577819824,,1.2577704191207886,,1.1496412754058838,3.6413748264312744
1990-03-08,0.2594442963600158,4.5,,,4.1845550537109375,0.2177865654230117,10.854100227355955,,,3.016763687133789,,,0.8276988863945007,3.2802462577819824,,1.2743209600448608,,1.1718722581863403,3.660951852798462
1990-03-09,0.2603266835212707,4.5,,,3.980725526809693,0.2068975567817688,10.789491653442385,,,2.952648878097534,,,0.8125262260437012,3.2802462577819824,,1.2577704191207886,,1.1718722581863403,3.631584882736206
1990-03-12,0.2585617899894714,4.4375,,,3.9687349796295166,0.2041750103235244,10.746419906616213,,,3.0229499340057373,,,0.8209549188613892,3.2802462577819824,,1.255012035369873,,1.18139910697937,3.6413748264312744
1990-03-13,0.2603266835212707,4.4375,,,3.896793842315674,0.2096195220947265,10.681811332702637,,,3.0229499340057373,,,0.7990403771400452,3.2802462577819824,,1.2439790964126587,,1.1655200719833374,3.572852611541748
1990-03-14,0.2612089216709137,4.5625,,,3.8608241081237793,0.2177865654230117,10.854100227355955,,,2.9948313236236572,,,0.7922977209091187,3.2802462577819824,,1.2246716022491455,,1.175047755241394,3.6413748264312744
1990-03-15,0.2594442963600158,4.5,,,3.8848040103912354,0.212342083454132,10.897170066833496,,,2.938588857650757,,,0.8007264733314514,3.2802462577819824,,1.2274291515350342,,1.18139910697937,3.670738458633423
1990-03-16,0.2841531038284302,4.625,,,3.8848040103912354,0.212342083454132,11.02638816833496,,,2.882347345352173,,,0.7889263033866882,3.2802462577819824,,1.2329457998275757,,1.2004538774490356,3.7196834087371826
1990-03-19,0.2991548180580139,4.8125,,,3.8608241081237793,0.2150646299123764,11.177127838134766,,,2.9104695320129395,,,0.8108404278755188,3.2802462577819824,,1.2357040643692017,,1.202235460281372,3.7196834087371826
1990-03-20,0.2920955419540405,4.5,,,3.824852466583252,0.2177865654230117,11.090993881225586,,,2.826107978820801,,,0.8158977627754211,3.2802462577819824,,1.2219130992889404,,1.1926935911178589,3.660951852798462
1990-03-21,0.293860524892807,4.75,,,3.812864303588867,0.2205092012882232,11.04792308807373,,,2.769866943359375,,,0.8024123907089233,3.2802462577819824,,1.2136377096176147,,1.1958739757537842,3.621796131134033
1990-03-22,0.2876827716827392,4.8125,,,3.6929609775543217,0.2177865654230117,10.918701171875,,,2.713625907897949,,,0.7872401475906372,3.2802462577819824,,1.2053635120391846,,1.167249321937561,3.6022186279296875
1990-03-23,0.2982725203037262,4.9375,,,3.716942071914673,0.2368433028459549,10.983311653137209,,,2.826107978820801,,,0.7939833402633667,3.2802462577819824,,1.2136377096176147,,1.183152198791504,3.6120102405548096
1990-03-26,0.2982725203037262,4.8125,,,3.8008720874786377,0.2341208159923553,11.02638816833496,,,2.7417469024658203,,,0.7956690788269043,3.2802462577819824,,1.2053635120391846,,1.1895135641098022,3.5826432704925537
1990-03-27,0.2965076565742492,4.875,,,3.812864303588867,0.2341208159923553,11.177127838134766,,,2.7276852130889893,,,0.8108404278755188,3.2802462577819824,,1.2301874160766602,,1.202235460281372,3.651163339614868
1990-03-28,0.2912133336067199,4.75,,,3.788883209228515,0.2286763042211532,11.177127838134766,,,2.713625907897949,,,0.826012134552002,3.2802462577819824,,1.2439790964126587,,1.20859694480896,3.621796131134033
1990-03-29,0.2903307378292084,4.6875,,,3.752912759780884,0.2259536534547805,11.112526893615724,,,2.6714441776275635,,,0.832755446434021,3.2802462577819824,,1.2522540092468262,,1.2054158449172974,3.6120102405548096
1990-03-30,0.2841531038284302,4.5625,,,3.716942071914673,0.2259536534547805,11.069458961486816,,,2.629263401031494,,,0.8175831437110901,3.2802462577819824,,1.2467366456985474,,1.202235460281372,3.621796131134033
1990-04-02,0.2841531038284302,4.6875,,,3.668980836868286,0.2150646299123764,11.02638816833496,,,2.587083578109741,,,0.7956690788269043,3.2802462577819824,,1.2522540092468262,,1.1990551948547363,3.621796131134033
1990-04-03,0.2947428226470947,4.625,,,3.6929609775543217,0.2177865654230117,11.198674201965332,,,2.6714441776275635,,,0.7872401475906372,3.2802462577819824,,1.2770776748657229,,1.211776852607727,3.690316677093506
1990-04-04,0.2912133336067199,4.5625,,,3.621018409729004,0.2150646299123764,11.069458961486816,,,2.6714441776275635,,,0.7686971426010132,3.2802462577819824,,1.261128544807434,,1.218138337135315,3.6413748264312744
1990-04-05,0.2841531038284302,4.5,,,3.4651501178741455,0.2150646299123764,11.090993881225586,,,2.587083578109741,,,0.7619543075561523,3.2802462577819824,,1.275140643119812,,1.2308605909347534,3.621796131134033
1990-04-06,0.2815060615539551,4.4375,,,3.3932089805603027,0.2150646299123764,11.090993881225586,,,2.573024034500122,,,0.7754401564598083,3.2802462577819824,,1.2807451486587524,,1.2308605909347534,3.6120102405548096
1990-04-09,0.2903307378292084,4.25,,,3.4651501178741455,0.2177865654230117,11.112526893615724,,,2.615203857421875,,,0.7855544686317444,3.2802462577819824,,1.291954755783081,,1.2404018640518188,3.6022186279296875
1990-04-10,0.2912133336067199,4.375,,,3.6090335845947266,0.2150646299123764,11.090993881225586,,,2.615203857421875,,,0.7788118124008179,1.0934149026870728,,1.3031659126281738,,1.2467628717422483,3.6022186279296875
1990-04-11,0.3000372946262359,4.4375,,,3.621018409729004,0.2150646299123764,11.177127838134766,,,2.629263401031494,,,0.7821832299232483,1.0934149026870728,,1.3031659126281738,,1.272206425666809,3.572852611541748
1990-04-12,0.305332601070404,4.4375,,,3.6090335845947266,0.2096195220947265,11.37095832824707,,,2.755805730819702,,,0.7939833402633667,1.0934149026870728,,1.3171780109405518,,1.307192325592041,3.5826432704925537
1990-04-16,0.3088621497154236,4.3125,,,3.5490810871124268,0.2096195220947265,11.500173568725586,,,2.713625907897949,,,0.7973546385765076,1.3667691946029663,,1.3199801445007324,,1.3008311986923218,3.572852611541748
1990-04-17,0.305332601070404,4.4375,,,3.5850491523742676,0.2096195220947265,11.521708488464355,,,2.7276852130889893,,,0.7922977209091187,1.3667691946029663,,1.3031659126281738,,1.2849291563034058,3.5826432704925537
1990-04-18,0.305332601070404,4.375,,,3.5850491523742676,0.2068975567817688,11.45710277557373,,,2.713625907897949,,,0.7939833402633667,1.6401231288909912,,1.275140643119812,,1.2563045024871826,3.563066244125366
1990-04-19,0.2841531038284302,4.3125,,,3.573058605194092,0.2096195220947265,11.327889442443848,,,2.685504913330078,,,0.7973546385765076,1.6401231288909912,,1.2555224895477295,,1.2531235218048096,3.6022186279296875
1990-04-20,0.2841531038284302,4.3125,,,3.5610716342926025,0.2068975567817688,11.28481388092041,,,2.615203857421875,,,0.7855544686317444,1.6401231288909912,,1.233102321624756,,1.2499436140060425,3.631584882736206
1990-04-23,0.2806234955787658,4.1875,,,3.5490810871124268,0.2068975567817688,11.112526893615724,,,2.6714441776275635,,,0.765325665473938,1.6401231288909912,,1.2190898656845093,,1.2372214794158936,3.5826432704925537
1990-04-24,0.2735636234283447,4.1875,,,3.5490810871124268,0.1987304985523224,11.090993881225586,,,2.69956636428833,,,0.7703827619552612,1.6401231288909912,,1.2106832265853882,,1.2276796102523804,3.5434887409210205
1990-04-25,0.2735636234283447,4.1875,,,3.5011205673217773,0.1905634701251983,11.090993881225586,,,2.69956636428833,,,0.7720687389373779,2.1868298053741455,,1.2246949672698977,,1.2563045024871826,3.5434887409210205
1990-04-26,0.2744459807872772,4.3125,,,3.5370888710021973,0.1851189285516739,11.134066581726074,,,2.6714441776275635,,,0.7889263033866882,2.4601845741271973,,1.2134853601455688,,1.2499436140060425,3.572852611541748
1990-04-27,0.2762106657028198,4.3125,,,3.573058605194092,0.179674357175827,11.004850387573242,,,2.6573846340179443,,,0.7788118124008179,2.4601845741271973,,1.2050774097442627,,1.2276796102523804,3.5239081382751465
1990-04-30,0.2779762744903564,4.375,,,3.6450021266937256,0.1769517958164215,11.02638816833496,,,2.629263401031494,,,0.765325665473938,2.7335383892059326,,1.2246949672698977,,1.2626646757125854,3.5434887409210205
1990-05-01,0.2797410786151886,4.375,,,3.728934764862061,0.179674357175827,11.090993881225586,,,2.6714441776275635,,,0.765325665473938,2.7335383892059326,,1.2162878513336182,,1.2785673141479492,3.5336976051330566
1990-05-02,0.2806234955787658,4.3125,,,3.7649035453796382,0.196007952094078,11.155603408813477,,,2.6433236598968506,,,0.7737547159194946,2.7335383892059326,,1.2162878513336182,,1.3040119409561155,3.592430591583252
1990-05-03,0.2823885381221771,4.3125,,,3.836841583251953,0.2068975567817688,11.155603408813477,,,2.6714441776275635,,,0.7804974913597107,2.7335383892059326,,1.2134853601455688,,1.2658467292785645,3.631584882736206
1990-05-04,0.2823885381221771,4.1875,,,3.788883209228515,0.2068975567817688,11.263279914855955,,,2.797985553741455,,,0.7686971426010132,2.7335383892059326,,1.2134853601455688,,1.2881097793579102,3.6413748264312744
1990-05-07,0.2929780483245849,4.3125,,,3.812864303588867,0.2041750103235244,11.327889442443848,,,2.8542261123657227,,,0.7720687389373779,2.7335383892059326,,1.2134853601455688,,1.3040119409561155,3.6413748264312744
1990-05-08,0.2947428226470947,4.5,,,3.740922451019287,0.2068975567817688,11.43557071685791,,,2.8401684761047363,,,0.7720687389373779,2.7335383892059326,,1.2387070655822754,,1.307192325592041,3.629474401473999
1990-05-09,0.2956252694129944,4.5,,,3.716942071914673,0.2286763042211532,11.500173568725586,,,2.7839276790618896,,,0.765325665473938,2.7335383892059326,,1.2583260536193848,,1.307192325592041,3.6493079662323
1990-05-10,0.2920955419540405,4.5625,,,3.7049522399902344,0.2259536534547805,11.586318969726562,,,2.8120474815368652,,,0.7720687389373779,2.7335383892059326,,1.247114896774292,,1.3230944871902466,3.6988909244537354
1990-05-11,0.3009197413921356,4.75,,,3.776893377304077,0.2259536534547805,11.737072944641112,,,2.8964083194732666,,,0.8175831437110901,2.7335383892059326,,1.275140643119812,,1.3612611293792725,3.798053741455078
1990-05-14,0.2947428226470947,4.9375,,,3.788883209228515,0.2205092012882232,11.801676750183104,,,2.938588857650757,,,0.8240532875061035,2.7335383892059326,,1.294758677482605,,1.3867048025131226,3.807973146438598
1990-05-15,0.2947428226470947,5.0625,,,3.8008720874786377,0.2259536534547805,11.758607864379885,,,3.0229499340057373,,,0.8172430396080017,2.7335383892059326,,1.289153218269348,,1.3612611293792725,3.76830530166626
1990-05-16,0.293860524892807,5.0,,,3.776893377304077,0.2232316583395004,11.737072944641112,,,2.9807698726654053,,,0.8172430396080017,2.7335383892059326,,1.2807451486587524,,1.348538517951965,3.798053741455078
1990-05-17,0.2929780483245849,5.25,,,3.788883209228515,0.2205092012882232,11.71553897857666,,,2.9807698726654053,,,0.8189457654953003,2.7335383892059326,,1.275140643119812,,1.3771642446517944,3.798053741455078
1990-05-18,0.2806234955787658,5.1875,,,3.7649035453796382,0.2232316583395004,11.737072944641112,,,3.0088913440704346,,,0.8189457654953003,2.7335383892059326,,1.275140643119812,,1.3835253715515137,3.788139104843139
1990-05-21,0.2796325087547302,5.375,,,3.776893377304077,0.2177865654230117,11.780142784118652,,,3.0229499340057373,,,0.8393766283988953,2.7335383892059326,,1.294758677482605,,1.4312325716018677,3.798053741455078
1990-05-22,0.292906105518341,5.375,,,3.7049522399902344,0.2177865654230117,11.801676750183104,,,3.0370101928710938,,,0.8547000288963318,3.8269529342651367,,1.275140643119812,,1.428052544593811,3.798053741455078
1990-05-23,0.297330379486084,5.5625,,,3.716942071914673,0.2259536534547805,11.780142784118652,,,3.0370101928710938,,,0.8615099191665649,3.8269529342651367,,1.2807451486587524,,1.4312325716018677,3.758388996124267
1990-05-24,0.297330379486084,5.4375,,,3.633012294769287,0.2368433028459549,11.952432632446287,,,3.0370101928710938,,,0.8598077297210693,3.8269529342651367,,1.2695356607437134,,1.4248716831207275,3.738557815551758
1990-05-25,0.2831719815731048,5.375,,,3.582183361053467,0.2341208159923553,11.780142784118652,,,3.05107045173645,,,0.8512945175170898,3.8269529342651367,,1.2667328119277954,,1.4026079177856443,3.688974618911743
1990-05-29,0.2902506589889526,5.5,,,3.60638689994812,0.231398805975914,12.017033576965332,,,3.0791916847229004,,,0.8598077297210693,3.8269529342651367,,1.286350131034851,,1.4630374908447266,3.778223752975464
1990-05-30,0.292906105518341,5.375,,,3.654795408248902,0.2259536534547805,11.952432632446287,,,3.0791916847229004,,,0.8666180968284607,3.8269529342651367,,1.3031659126281738,,1.4439547061920166,3.788139104843139
1990-05-31,0.292021244764328,5.25,,,3.751612663269043,0.231398805975914,11.947223663330078,,,3.0791916847229004,,,0.8972651362419128,4.373659610748291,,1.3087708950042725,,1.4344135522842407,3.807973146438598
1990-06-01,0.2884809672832489,5.25,,,3.860527515411377,0.2286763042211532,12.05563735961914,,,3.149493932723999,,,0.8853462934494019,4.373659610748291,,1.3087708950042725,,1.4853020906448364,3.788139104843139
1990-06-04,0.2884809672832489,5.375,,,4.066262245178223,0.2259536534547805,12.207422256469728,,,3.19167423248291,,,0.8768341541290283,4.373659610748291,,1.305967926979065,,1.542550563812256,3.8278067111968994
1990-06-05,0.2796325087547302,5.0625,,,4.21148681640625,0.2232316583395004,12.120689392089844,,,3.2338526248931885,,,0.8785361051559448,4.373659610748291,,1.294758677482605,,1.5361897945404053,3.8278067111968994
1990-06-06,0.2796325087547302,5.125,,,4.187282562255859,0.2259536534547805,12.033957481384276,,,3.219797134399414,,,0.8768341541290283,3.8269529342651367,,1.291954755783081,,1.5393695831298828,3.798053741455078
1990-06-07,0.2760922908782959,4.875,,,3.969444751739502,0.2259536534547805,12.012274742126465,,,3.2057340145111084,,,0.8734285235404968,3.553600549697876,,1.2723381519317627,,1.5489115715026855,3.778223752975464
1990-06-08,0.2707831561565399,4.8125,,,4.005752086639404,0.2422877550125122,11.882182121276855,,,3.19167423248291,,,0.8717256784439087,3.8269529342651367,,1.2667328119277954,,1.51392662525177,3.728640794754028
1990-06-11,0.2760922908782959,4.875,,,4.005752086639404,0.2531774640083313,11.947223663330078,,,3.1836063861846924,,,0.8785361051559448,3.553600549697876,,1.289153218269348,,1.537999391555786,3.798053741455078
1990-06-12,0.2867113649845123,4.9375,,,4.017853736877441,0.2477322518825531,12.185741424560549,,,3.169201135635376,,,0.8904543519020081,3.2802462577819824,,1.289153218269348,,1.5857629776000977,3.8773889541625977
1990-06-13,0.2814021408557892,4.9375,,,3.908936500549317,0.2586220204830169,12.185741424560549,,,3.1115787029266357,,,0.8904543519020081,3.2802462577819824,,1.2779425382614136,,1.59850013256073,3.817887783050537
1990-06-14,0.2814021408557892,4.6875,,,3.654795408248902,0.2531774640083313,12.07732391357422,,,3.053957939147949,,,0.8938598036766052,3.2802462577819824,,1.2443125247955322,,1.6016845703125,3.817887783050537
1990-06-15,0.2796325087547302,4.6875,,,3.800018548965454,0.2586220204830169,12.164054870605469,,,3.025146961212158,,,0.8938598036766052,3.2802462577819824,,1.2274984121322632,,1.59850013256073,3.798053741455078
1990-06-18,0.2778618633747101,4.625,,,3.715304374694824,0.2450102567672729,11.990592002868652,,,2.9963338375091553,,,0.8802387118339539,3.2802462577819824,,1.2246949672698977,,1.576210856437683,3.76830530166626
1990-06-19,0.2805172801017761,4.625,,,3.7032017707824703,0.2477322518825531,12.120689392089844,,,3.0395519733428955,,,0.8836445212364197,3.2802462577819824,,1.235905647277832,,1.576210856437683,3.758388996124267
1990-06-20,0.2831719815731048,4.5625,,,3.6426939964294434,0.2504549920558929,12.164054870605469,,,2.9531195163726807,,,0.8819417357444763,3.2802462577819824,,1.235905647277832,,1.57302725315094,3.798053741455078
1990-06-21,0.2964455485343933,4.625,,,3.715304374694824,0.2422877550125122,12.164054870605469,,,2.9675254821777344,,,0.8785361051559448,3.2802462577819824,,1.2274984121322632,,1.5857629776000977,3.857553720474243
1990-06-22,0.2937909960746765,4.5,,,3.654795408248902,0.2477322518825531,12.033957481384276,,,2.8954966068267822,,,0.8751310110092163,3.2802462577819824,,1.2050774097442627,,1.5602896213531494,3.798053741455078
1990-06-25,0.292021244764328,4.5,,,3.654795408248902,0.2450102567672729,12.033957481384276,,,2.8234689235687256,,,0.8649150729179382,3.2802462577819824,,1.1882625818252563,,1.5316309928894043,3.7484729290008545
1990-06-26,0.2875961065292358,4.5,,,3.533775806427002,0.2422877550125122,11.968910217285156,,,2.8522818088531494,,,0.8495926260948181,3.2802462577819824,,1.185460090637207,,1.515709638595581,3.728640794754028
1990-06-27,0.2937909960746765,4.5625,,,3.582183361053467,0.2422877550125122,11.990592002868652,,,2.938714027404785,,,0.8632127642631531,3.2802462577819824,,1.2106832265853882,,1.5475525856018066,3.807973146438598
1990-06-28,0.3044100403785705,4.6875,,,3.618487596511841,0.2477322518825531,12.012274742126465,,,2.9675254821777344,,,0.8734285235404968,3.2802462577819824,,1.2218927145004272,,1.5698425769805908,3.8278067111968994
1990-06-29,0.3167986869812011,4.75,,,3.630592107772827,0.2586220204830169,12.012274742126465,,,2.938714027404785,,,0.8734285235404968,3.2802462577819824,,1.2078803777694702,,1.5889480113983154,3.798053741455078
1990-07-02,0.3114888370037079,4.875,,,3.594285488128662,0.2640665173530578,12.229100227355955,,,2.938714027404785,,,0.8785361051559448,3.2802462577819824,,1.2106832265853882,,1.5921319723129272,3.788139104843139
1990-07-03,0.3114888370037079,4.75,,,3.533775806427002,0.2695109844207763,12.337519645690918,,,2.938714027404785,,,0.8870490789413452,3.2802462577819824,,1.2372186183929443,,1.59850013256073,3.758388996124267
1990-07-05,0.3079494833946228,4.75,,,3.449061393737793,0.2613438665866852,12.185741424560549,,,2.9531195163726807,,,0.8836445212364197,3.2802462577819824,,1.2115625143051147,,1.576210856437683,3.708808422088623
1990-07-06,0.3167986869812011,4.8125,,,3.582183361053467,0.2613438665866852,12.250783920288086,,,2.938714027404785,,,0.8972651362419128,3.2802462577819824,,1.2229647636413574,,1.5921319723129272,3.788139104843139
1990-07-09,0.3300723135471344,4.6875,,,3.485368013381958,0.2531774640083313,12.38088607788086,,,2.938714027404785,,,0.914290487766266,3.2802462577819824,,1.2144126892089844,,1.6685547828674316,3.758388996124267
